Sample,Site,Trap Days,Month,Season,Urban Type,Temp Max,Temp Min,Temp Mean,Rh Max,Rh Min,Rh Mean,Photoperiod,PCA1,PCA2,Lawn,Compost,Mulch,Drought,Native,Water,Richness,Abundance,CorRich,CorAbun,Aenigmatias,Anevrina,Apocephalus aquilonius,Apocephalus grandipalpis group,Beckerina  brown (sp2),Beckerina yellow (sp1),Chonocephalus bentacaisei,Conicera aldrichi,Conicera similis,Conicera tibialis,Diplonevra,Dohrniphora cornuta,Gymnophora,M. agarici,M. albicaudata,M. arizonensis,M. armstrongorum,M. atrox ,M. barberi,M. basispinata,M. berndseni,M. baileyae,M. bradyi,M. brejchaorum,M. carthayensis,M. cavifemur,M. ciancii,M. creasoni,M. wongae,M. shatesae,M. defibaughorum,M. donahuei,M. francoae,M. fujiokai,M. pongsaiae,M. losangelensis,M. glabrifrons,M. globipyga,M. halterata,M. hansonix,M. hardingorum,M. heini,M. hentschkeae,M. hirticaudata,M. hoffmanorum,M. hoggorum,M. hoguei,M. ilca,M. isaacmajorum,M. kelleri,M. risoria,M. largifrontalis,M. lombardorum,M. marquezi,M. mikejohnsoni,M. modesta?,M. nigra,M. gonzalezorum,M. friedrichae,M. oxboroughae,M. pisanoi,M. pleuralis,M. renwickorum,M. rodriguezorum,M. ruficornis,M. rufipes,M. sacatelensis,M. scalaris,M. scutellaris,M. seaverorum,M. sidneyae,M. sordida,M. steptoeae,M. stoakesi,M. sulphurizona,M. tecticauda,M. studentorum,M. voluntariorum,M. joanneae,M. phyllissunae,M wiegmanae,Metopina sp.,Metopina group,Microselia sp.,Myriophora alexandiae,Phalacrotophora halictorum,Phora coangustata,Phora cristipes,Phora sp1,Pseudacteon amuletum,Pseudacteon californiensis,Pseudacteon crawfordi,Pseudacteon long setae,Puliciphora occidentalis,Spiniphora bergenstammi,Triphleba,Trophodeinus arizonensis,Trophodeinus furcatus,Veruanus boreotis,Agapostemon sp.,Andrena sp.,Anthophora californica,Anthophora urbana,Anthophora sp.,Apis mellifera,Ashmeadiella sp.,Ceratina sp.,Colletes sp.,Conanthalictus,Diadasia sp.,Eucera sp.,Halictus ligatus,Halictus tripartitus,Hoplitus,Hylaeus sp.,Lasioglossum (Dialictus) sp.,Lasioglossum (Evylaeus) sp.,Megachile heriades,Megachile sp.,Mellisodes sp.,Osmia sp.,Perdita sp.,Sphecodes sp.,Xylocopa tabaniformis,Allograpta exotica,Allograpta obliqua,Copestylum fraudulentum,Copestylum marginatum,Copestylum satur,Chrysotoxum sp.,Dioprosopa clavata,Eumerus funeralis,Eumerus narcissa,Eupeodes fumipennis,Eupeodes luniger,Eupeodes pomus,E. fumipennis/ pomus,Eupeodes volucris,Fazia micrura,Heringia sp.,Nausigaster unimaculata,Ocyptamus lemur,Orthonevra flukei,Paragus haemorrhous,Platycheirus obscurus,Pseudodoros clavatus,Spaerophoira contigua,Spaerophoira sulphuripes,Syritta pipiens,Syrphus opinator,Toxomerus marginatus,Toxomerus occidentalis,Trichopsomyia sp.,Amiota picta,Chymomyza amoena,Drosophila busckii,Drosophila flavohirta,Drosophila gentica,Drosophila immigrans,Drosophila melanogaster,Drosophila occidentalis,Drosophila mel/sim female,Drosophila simulans,Drosophila suzukii,Gitona americana,Gitona bivisualis,Repleta group,Scaptomyza adusta,Scaptomyza flava,Scaptomyza graminum,Scaptomyza paravittata,Scaptomyza paradusta,Scaptomyza terminalis,Scaptomyza vittata,Unknown Drosophilid,Erioptera (Mesocyphona) distincta,Erioptera (Trimicera) pilipes,Limonia (Dicranomyia) brevivena,Limonia (Geranomyia) guatemalensis,Limonia humidicola,Nephrotoma suturalis wulpiana,Tipula (Lunatipula) atrisumma,Tipula (Tipula) oleracea,Tipula (Trichotipula) capistrano,Tipula (Triplicitipula) planicornis,Tipula (Triplicitipula) praecisa,Agraulis vanillae,Autographa californica,Brephidium exile,Colias eurytheme,Danaus plexippus,Dichorda illustraria,Erynnis funeralis,Hylephila phyleus,Hyles lineata,Leptotes marina,Lerodea eufala,Manduca sexta,Megalographa biloba,Noctua pronuba,Papilio cresphontes,Papilio zelicaon,Pero behrensaria,Phoebis sennae,Pieris rapae,Poanes melane,Pontia protodice,Pyrgus albescens,Strymon melinus,Trichoplusia ni,Abrhexosa grossa,Aztecatopse sp.nov.,Coboldia fuscipes,Psectrosciara sp.nov.,Quateiella quatei,Scatopse notata,Swammerdamella marginata
16591,30,7,Sep,Low,3,36.50775,16.88375,24.32315526,94.59166667,24.91666667,61.68353175,12.47289326,1.69,0.736,No,No,No,Yes,No,No,28,156,4,22.28571429,0,0,0,0,0,0,1,0,1,0,0,1,0,24,1,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,3,0,8,0,0,0,13,0,0,0,0,0,1,5,2,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,36,0,9,0,4,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
16595,30,7,Oct,Low,3,37.97133333,16.04783333,26.04620387,88.35,8.566666667,33.2516369,11.49140264,3.37,-1.74,No,No,No,Yes,No,No,31,166,4.428571429,23.71428571,0,0,0,0,0,0,0,0,0,0,0,4,0,55,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,4,0,0,0,0,0,0,0,2,0,9,0,0,0,4,0,0,0,0,0,0,2,3,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,31,0,6,0,6,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
16597,28,7,Sep,Low,6,39.42608333,16.02425,24.67704117,94.425,24.36666667,62.73234127,12.47294249,1.94,0.631,Yes,No,No,No,No,Yes,32,282,4.571428571,40.28571429,0,0,0,0,0,0,0,0,0,1,0,1,0,30,1,0,0,0,0,1,6,0,0,0,22,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,1,2,0,0,1,0,0,36,0,0,0,0,0,0,0,0,0,0,2,0,11,0,1,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,67,1,0,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20
16601,28,7,Oct,Low,6,41.25216667,12.67633333,24.10347966,93.13333333,9.008333333,43.95654762,11.49132485,2.37,-1.57,Yes,No,No,No,No,Yes,34,262,4.857142857,37.42857143,0,0,0,0,0,0,0,0,3,0,0,1,0,41,1,0,0,0,0,0,3,0,0,0,8,0,0,0,2,0,0,1,0,0,0,0,0,0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,45,0,0,0,0,0,0,3,0,0,0,0,0,8,0,13,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,39,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
16603,3,7,Sep,Low,9,39.20383333,17.40133333,26.5503626,90.49166667,28.05,59.81473214,12.2271078,2.67,0.719,Yes,No,No,No,No,Yes,29,157,4.142857143,22.42857143,0,0,0,0,0,0,0,0,0,0,0,17,0,21,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,5,0,4,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
16607,3,7,Oct,Low,9,32.44658333,17.14733333,21.49898661,95.50833333,32.75833333,78.31810516,11.25475317,6.70E-02,1.54,Yes,No,No,No,No,Yes,24,181,3.428571429,25.85714286,0,0,0,0,0,0,0,0,0,0,0,10,0,37,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,0,0,1,10,0,0,2,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,2,0,10,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,26,0,0,0,0,0,0,7,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16609,15,7,Sep,Low,9,32.84258333,17.0385,23.54423115,93.6,40.23333333,73.54980159,12.46933518,0.81,1.96,Yes,No,No,No,No,Yes,6,18,0.857142857,2.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16613,15,7,Oct,Low,9,38.62116667,14.3235,23.92613145,96.10833333,13.18333333,62.46145833,11.49702777,1.4,-0.241,Yes,No,No,No,No,Yes,21,131,3,18.71428571,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,4,0,0,11,0,0,0,0,0,0,19,0,0,0,1,0,5,0,4,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16621,10,7,Oct,Low,8,41.0045,14.132,24.95170883,95.25,8.783333333,55.78705357,11.49391958,2.08,-0.771,Yes,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16627,5,7,Oct,Low,3,39.04558333,16.57208333,25.2286002,95.20833333,10.325,44.27743056,11.4921351,2.42,-0.884,Yes,Yes,Yes,No,No,Yes,12,39,1.714285714,5.571428571,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16632,4,7,Oct,Low,4,34.73933333,15.83741667,24.36036657,95.84166667,11.44166667,41.64494048,11.49157609,1.79,-0.969,Yes,No,Yes,No,No,Yes,24,113,3.428571429,16.14285714,0,0,0,0,0,1,0,0,0,0,0,0,0,15,2,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,3,0,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
16637,25,7,Oct,Low,8,36.108,18.01975,25.50393849,89.98333333,13.925,47.63635913,11.49319021,2.69,-0.599,No,Yes,Yes,No,No,Yes,20,103,2.857142857,14.71428571,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,1,0,0,0,0,1,8,0,2,1,0,0,0,0,0,0,0,0,0,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16644,6,8,Oct,Low,4,38.343,15.42941667,24.83436161,95.25833333,11.00833333,45.32202381,11.49161586,2.15,-0.935,Yes,No,No,No,No,Yes,27,218,3.375,27.25,0,0,0,0,0,0,1,0,1,0,0,0,0,6,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,98,0,0,0,0,0,0,1,0,0,0,0,0,15,0,5,0,0,0,0,0,3,2,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,39,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
16650,22,7,Oct,Low,5,39.56266667,16.46291667,25.35496032,93.13333333,10.45,44.03154762,11.49256639,2.7,-0.999,No,Yes,Yes,No,No,No,7,23,1,3.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
16657,8,7,Oct,Low,9,39.32116667,16.2405,24.93333333,91.775,11.8,54.43804563,11.49354879,2.45,-0.604,Yes,Yes,No,No,No,Yes,3,3,0.428571429,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16663,26,7,Oct,Low,9,35.627,15.67225,23.35405605,94.81666667,13.475,57.11175595,11.49293612,1.42,-0.363,No,No,No,Yes,Yes,No,23,78,3.285714286,11.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,1,0,2,0,3,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,7,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
16669,18,7,Oct,Low,9,38.19408333,13.26683333,22.77267758,96.16666667,11.84166667,56.87743056,11.49249192,1.26,-0.717,Yes,No,No,No,No,No,19,142,2.714285714,20.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
16675,12,7,Oct,Low,8,39.61108333,15.37175,24.62406548,94.91666667,9.591666667,53.84459325,11.49317529,2.08,-0.701,No,No,No,No,No,No,20,49,2.857142857,7,0,0,0,0,0,0,0,0,1,0,0,1,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16680,11,7,Oct,Low,8,34.64416667,17.77575,24.68000397,89.975,11.85833333,46.88169643,11.49259382,2.46,-0.785,No,Yes,No,No,No,No,9,16,1.285714286,2.285714286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16686,16,7,Oct,Low,8,32.58330495,9.72959896,17.66533802,94.95226227,27.30270688,65.51732717,10.58780528,-0.799,-0.439,No,No,No,Yes,Yes,No,29,84,4.142857143,12,0,0,0,0,0,1,0,0,0,0,0,2,0,7,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
16690,16,7,Nov,Low,8,31.82997685,11.79105556,19.73820697,93.05833333,17.44166667,53.79853904,10.39602234,0.182,-1.18,No,No,No,Yes,Yes,No,21,70,3,10,0,0,0,0,0,0,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,3,4,1,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
16693,20,7,Oct,Low,4,37.24133333,16.48083333,25.04936756,90.4,10.3,41.29414683,11.49169552,2.77,-1.23,Yes,Yes,No,No,No,Yes,4,10,0.571428571,1.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
